timestamp_utc,event_type,address,address_type,rssi_dbm,company_id,company_name,adv_data_hex,flags,tx_power,gps_lat,gps_lon,gps_alt_m,gps_fix,gps_num_sats,gps_hdop,gps_age_ms
2025-12-22T12:13:33.162Z,heartbeat,,,,,,,,,31.261908333333334,34.80478333333333,302.8,1,4,4.14,87
2025-12-22T12:13:35.163Z,heartbeat,,,,,,,,,31.261906333333332,34.80478316666667,302.6,1,4,4.14,91
2025-12-22T12:13:37.164Z,heartbeat,,,,,,,,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,1093
2025-12-22T12:13:37.177Z,ADV_IND,26:6A:0E:58:DD:19,OUI 26-6A-0E,-81,,,01c3afa4a86d2b4cf08129f034869d817d0000000003,0x06,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,1106
2025-12-22T12:13:37.179Z,ADV_NONCONN_IND,1F:8C:5A:CE:33:5C,Non-Resolvable,-94,6,Microsoft,01092026a71089545fe62f0cd425a32b4a8a770822b095e5e93deb,,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,1108
2025-12-22T12:13:37.179Z,ADV_NONCONN_IND,56:77:79:60:F5:01,Resolvable,-84,76,"Apple, Inc.",0126e949ea,0x1a,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,1109
2025-12-22T12:13:37.275Z,ADV_IND,4E:7E:2D:36:C8:C4,Resolvable,-84,76,"Apple, Inc.",331fe86a79cf68,0x1a,11,31.261903833333335,34.80477966666667,301.5,1,4,4.15,1204
2025-12-22T12:13:37.276Z,ADV_NONCONN_IND,13:61:28:A6:46:22,Non-Resolvable,-91,6,Microsoft,01092022acd29814dd4136d6e78bb99092833e0db3f3773d868ad4,,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,1205
2025-12-22T12:13:37.276Z,ADV_NONCONN_IND,4D:70:B2:8C:C1:E5,Resolvable,-43,117,Samsung Electronics Co. Ltd.,021463630501000100000402f5b2f50204c3001700,,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,1206
2025-12-22T12:13:37.277Z,ADV_NONCONN_IND,14:94:1F:B1:69:91,Non-Resolvable,-90,6,Microsoft,0109202215a8a09ca9aeab661310fd6d7b8458cffd22d44b8fba59,,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,1206
2025-12-22T12:13:37.277Z,ADV_IND,74:D1:10:02:17:9F,Resolvable,-79,117,Samsung Electronics Co. Ltd.,021861b15a0a22ba1258a47c1f25e947a102c7e0ff93cc42,0x02,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,1207
2025-12-22T12:13:37.503Z,SCAN_RSP,74:D1:10:02:17:9F,Resolvable,-79,117,Samsung Electronics Co. Ltd.,0a6b3c7f3249a1,,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,1432
2025-12-22T12:13:37.504Z,ADV_NONCONN_IND,14:94:1F:B1:69:91,Non-Resolvable,-78,6,Microsoft,0109202215a8a09ca9aeab661310fd6d7b8458cffd22d44b8fba59,,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,1433
2025-12-22T12:13:37.505Z,ADV_NONCONN_IND,4C:3B:DF:FB:86:6D,Microsoft Corporation,-91,6,Microsoft,020106004e3bdffb826d000000000180,0x06,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,1434
2025-12-22T12:13:37.505Z,ADV_NONCONN_IND,4D:70:B2:8C:C1:E5,Resolvable,-41,117,Samsung Electronics Co. Ltd.,021463630501000100000402f5b2f50204c3001700,,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,1434
2025-12-22T12:13:37.506Z,ADV_NONCONN_IND,32:36:45:6B:73:CD,Non-Resolvable,-78,6,Microsoft,0109202265d53581367f3fae8a04cd376133c3e8e9b5d2de82a246,,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,1435
2025-12-22T12:13:37.555Z,ADV_NONCONN_IND,28:47:FD:99:30:8F,Non-Resolvable,-93,6,Microsoft,01092022af4e61e2324b0c9de0df49794a3f5d5dc7198f7627139c,,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,1484
2025-12-22T12:13:37.556Z,ADV_NONCONN_IND,4C:3B:DF:FB:86:6D,Microsoft Corporation,-81,6,Microsoft,020106004e3bdffb826d000000000180,0x06,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,1485
2025-12-22T12:13:37.557Z,ADV_NONCONN_IND,2F:49:59:D3:D3:E0,Non-Resolvable,-77,,,4a172335444c421132946cd88942ccea96e8736dfcedaa4e3e4185,,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,1486
2025-12-22T12:13:37.558Z,ADV_IND,74:D1:10:02:17:9F,Resolvable,-51,117,Samsung Electronics Co. Ltd.,021861b15a0a22ba1258a47c1f25e947a102c7e0ff93cc42,0x02,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,1487
2025-12-22T12:13:37.559Z,ADV_NONCONN_IND,4D:70:B2:8C:C1:E5,Resolvable,-42,117,Samsung Electronics Co. Ltd.,021463630501000100000402f5b2f50204c3001700,,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,1488
2025-12-22T12:13:37.773Z,ADV_IND,58:8E:A1:63:75:E8,Resolvable,-73,76,"Apple, Inc.",221e00aa8e95,0x1a,12,31.261903833333335,34.80477966666667,301.5,1,4,4.15,1703
2025-12-22T12:13:37.774Z,ADV_NONCONN_IND,37:40:C8:C5:2D:AA,Non-Resolvable,-77,6,Microsoft,010920221ca8d30427ea00f9ab4161eb537d30b210cb20828f6ae7,,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,1704
2025-12-22T12:13:37.775Z,ADV_NONCONN_IND,25:56:5A:03:5F:45,Non-Resolvable,-81,76,"Apple, Inc.",,0x06,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,1704
2025-12-22T12:13:37.776Z,ADV_NONCONN_IND,13:61:28:A6:46:22,Non-Resolvable,-80,6,Microsoft,01092022acd29814dd4136d6e78bb99092833e0db3f3773d868ad4,,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,1705
2025-12-22T12:13:37.957Z,ADV_NONCONN_IND,32:36:45:6B:73:CD,Non-Resolvable,-91,6,Microsoft,0109202265d53581367f3fae8a04cd376133c3e8e9b5d2de82a246,,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,1886
2025-12-22T12:13:37.959Z,ADV_NONCONN_IND,C6:14:05:A2:2A:4B,Static,-87,76,"Apple, Inc.",0003,,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,1888
2025-12-22T12:13:37.960Z,ADV_NONCONN_IND,49:7D:33:FF:85:34,Resolvable,-41,117,Samsung Electronics Co. Ltd.,0214fafa0501000100000402f5b2f502045a001700,,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,1889
2025-12-22T12:13:37.960Z,ADV_IND,58:8E:A1:63:75:E8,Resolvable,-87,76,"Apple, Inc.",221e00aa8e95,0x1a,12,31.261903833333335,34.80477966666667,301.5,1,4,4.15,1889
2025-12-22T12:13:37.961Z,ADV_IND,26:6A:0E:58:DD:19,OUI 26-6A-0E,-81,,,01c3afa4a86d2b4cf08129f034869d817d0000000003,0x06,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,1890
2025-12-22T12:13:38.082Z,ADV_NONCONN_IND,49:7D:33:FF:85:34,Resolvable,-57,117,Samsung Electronics Co. Ltd.,0214fafa0501000100000402f5b2f502045a001700,,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,2011
2025-12-22T12:13:38.083Z,ADV_SCAN_IND,73:16:B2:49:B7:53,Resolvable,-75,76,"Apple, Inc.",01192022fa8f100004d58743f1063a67c0a637f3539e4ef878,,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,2012
2025-12-22T12:13:38.084Z,ADV_NONCONN_IND,13:61:28:A6:46:22,Non-Resolvable,-82,6,Microsoft,01092022acd29814dd4136d6e78bb99092833e0db3f3773d868ad4,,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,2013
2025-12-22T12:13:38.084Z,ADV_NONCONN_IND,49:7D:33:FF:85:34,Resolvable,-53,117,Samsung Electronics Co. Ltd.,0214fafa0501000100000402f5b2f502045a001700,,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,2013
2025-12-22T12:13:38.085Z,ADV_IND,5D:F5:6C:B2:03:5A,Resolvable,-87,76,"Apple, Inc.",6d1f6b47b37a78,0x1a,8,31.261903833333335,34.80477966666667,301.5,1,4,4.15,2014
2025-12-22T12:13:38.190Z,ADV_IND,58:C3:6E:D0:67:8A,Resolvable,-86,76,"Apple, Inc.",0118ef44d3,0x1a,12,31.261903833333335,34.80477966666667,301.5,1,4,4.15,2119
2025-12-22T12:13:38.191Z,ADV_IND,74:D1:10:02:17:9F,Resolvable,-51,117,Samsung Electronics Co. Ltd.,021861b15a0a22ba1258a47c1f25e947a102c7e0ff93cc42,0x02,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,2120
2025-12-22T12:13:38.192Z,SCAN_RSP,74:D1:10:02:17:9F,Resolvable,-66,117,Samsung Electronics Co. Ltd.,0a6b3c7f3249a1,,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,2121
2025-12-22T12:13:38.193Z,ADV_NONCONN_IND,4C:3B:DF:FB:86:6D,Microsoft Corporation,-98,6,Microsoft,020106004e3bdffb826d000000000180,0x06,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,2122
2025-12-22T12:13:38.321Z,ADV_IND,52:97:B5:F8:E3:E2,Resolvable,-73,76,"Apple, Inc.",002778b63cd8f0a3a215bdbd5eac301d84602708,0x1a,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,2251
2025-12-22T12:13:38.322Z,SCAN_RSP,52:97:B5:F8:E3:E2,Resolvable,-74,76,"Apple, Inc.",,,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,2252
2025-12-22T12:13:38.323Z,ADV_NONCONN_IND,13:61:28:A6:46:22,Non-Resolvable,-86,6,Microsoft,01092022acd29814dd4136d6e78bb99092833e0db3f3773d868ad4,,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,2252
2025-12-22T12:13:38.324Z,ADV_NONCONN_IND,49:7D:33:FF:85:34,Resolvable,-51,117,Samsung Electronics Co. Ltd.,0214fafa0501000100000402f5b2f502045a001700,,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,2253
2025-12-22T12:13:38.324Z,ADV_NONCONN_IND,0D:AA:F2:E5:32:69,Non-Resolvable,-81,6,Microsoft,0109202287b127b4e6ac23b984f113e2202cc894dc2be9fdd78478,,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,2253
2025-12-22T12:13:38.478Z,ADV_IND,57:A4:35:6E:EA:CA,Resolvable,-94,76,"Apple, Inc.",081d6d37bb78,0x1a,17,31.261903833333335,34.80477966666667,301.5,1,4,4.15,2407
2025-12-22T12:13:38.479Z,ADV_NONCONN_IND,31:0B:4A:DE:26:B0,Non-Resolvable,-85,6,Microsoft,01092022dd5e08622e0ccafacc8b17de472368822e570e535abb9d,,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,2408
2025-12-22T12:13:38.480Z,ADV_NONCONN_IND,1F:8C:5A:CE:33:5C,Non-Resolvable,-72,6,Microsoft,01092026a71089545fe62f0cd425a32b4a8a770822b095e5e93deb,,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,2409
2025-12-22T12:13:38.480Z,ADV_NONCONN_IND,13:61:28:A6:46:22,Non-Resolvable,-76,6,Microsoft,01092022acd29814dd4136d6e78bb99092833e0db3f3773d868ad4,,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,2409
2025-12-22T12:13:38.481Z,ADV_NONCONN_IND,49:7D:33:FF:85:34,Resolvable,-53,117,Samsung Electronics Co. Ltd.,0214fafa0501000100000402f5b2f502045a001700,,,31.261903833333335,34.80477966666667,301.5,1,4,4.15,2410
